gameDate;homeTeamName;awayTeamName;teamName;scorer;goalMinute;ownGoal;penalty
2014-07-08;Brazil;Germany;Germany;Toni Kroos;24;0;0
2014-07-08;Brazil;Germany;Germany;Toni Kroos;26;0;0
2014-07-08;Brazil;Germany;Germany;Sami Khedira;29;0;0
2014-07-08;Brazil;Germany;Germany;Andre Schurrle;69;0;0
2014-07-08;Brazil;Germany;Germany;Andre Schurrle;79;0;0
2014-07-08;Brazil;Germany;Brazil;Oscar;90;0;0
2014-07-12;Brazil;Netherlands;Netherlands;Robin van Persie;3;0;1
2014-07-12;Brazil;Netherlands;Netherlands;Daley Blind;17;0;0
2014-07-12;Brazil;Netherlands;Netherlands;Georginio Wijnaldum;90;0;0
2014-07-13;Germany;Argentina;Germany;Mario Gotze;113;0;0
2014-09-07;Denmark;Armenia;Armenia;Henrikh Mkhitaryan;50;0;0
2014-09-07;Denmark;Armenia;Denmark;Pierre-Emile Hojbjerg;65;0;0
2014-09-07;Denmark;Armenia;Denmark;Thomas Kahlenberg;80;0;0
2014-09-07;Faroe Islands;Finland;Faroe Islands;Christian Holst;41;0;0
2014-09-07;Faroe Islands;Finland;Finland;Riku Riski;53;0;0
2014-09-07;Faroe Islands;Finland;Finland;Riku Riski;78;0;0
2014-09-07;Faroe Islands;Finland;Finland;Roman Eremenko;82;0;0
2014-09-07;Georgia;Republic of Ireland;Republic of Ireland;Aiden McGeady;24;0;0
2014-09-07;Georgia;Republic of Ireland;Georgia;Tornike Okriashvili;38;0;0
2014-09-07;Georgia;Republic of Ireland;Republic of Ireland;Aiden McGeady;90;0;0
2014-09-07;Germany;Scotland;Germany;Thomas Muller;18;0;0
2014-09-07;Germany;Scotland;Scotland;Ikechi Anya;66;0;0
2014-09-07;Germany;Scotland;Germany;Thomas Muller;70;0;0
2014-09-07;Gibraltar;Poland;Poland;Kamil Grosicki;11;0;0
2014-09-07;Gibraltar;Poland;Poland;Kamil Grosicki;48;0;0
2014-09-07;Gibraltar;Poland;Poland;Robert Lewandowski;50;0;0
2014-09-07;Gibraltar;Poland;Poland;Robert Lewandowski;53;0;0
2014-09-07;Gibraltar;Poland;Poland;Łukasz Szukała;58;0;0
2014-09-07;Gibraltar;Poland;Poland;Robert Lewandowski;86;0;0
2014-09-07;Gibraltar;Poland;Poland;Robert Lewandowski;90;0;0
2014-09-07;Greece;Romania;Romania;Ciprian Marica;10;0;1
2014-09-07;Hungary;Northern Ireland;Hungary;Tamas Priskin;75;0;0
2014-09-07;Hungary;Northern Ireland;Northern Ireland;Niall McGinn;81;0;0
2014-09-07;Hungary;Northern Ireland;Northern Ireland;Kyle Lafferty;88;0;0
2014-09-07;Portugal;Albania;Albania;Bekim Balaj;52;0;0
2014-09-08;Austria;Sweden;Austria;David Alaba;7;0;1
2014-09-08;Austria;Sweden;Sweden;Erkan Zengin;12;0;0
2014-09-08;Estonia;Slovenia;Estonia;Ats Purje;86;0;0
2014-09-08;Luxembourg;Belarus;Luxembourg;Lars Krogh Gerson;42;0;0
2014-09-08;Luxembourg;Belarus;Belarus;Stanislaw Drahun;78;0;0
2014-09-08;Montenegro;Moldova;Montenegro;Mirko Vucinic;45;0;0
2014-09-08;Montenegro;Moldova;Montenegro;Zarko Tomasevic;73;0;0
2014-09-08;Russia;Liechtenstein;Russia;Martin Buchel;4;1;0
2014-09-08;Russia;Liechtenstein;Russia;Franz Burgmeier;50;1;0
2014-09-08;Russia;Liechtenstein;Russia;Dmitri Kombarov;54;0;1
2014-09-08;Russia;Liechtenstein;Russia;Artem Dzyuba;65;0;0
2014-09-08;San Marino;Lithuania;Lithuania;Deivydas Matulevicius;5;0;0
2014-09-08;San Marino;Lithuania;Lithuania;Arvydas Novikovas;36;0;0
2014-09-08;Spain;North Macedonia;Spain;Sergio Ramos;16;0;1
2014-09-08;Spain;North Macedonia;Spain;Paco Alcacer;17;0;0
2014-09-08;Spain;North Macedonia;North Macedonia;Agim Ibraimi;28;0;1
2014-09-08;Spain;North Macedonia;Spain;Sergio Busquets;45;0;0
2014-09-08;Spain;North Macedonia;Spain;David Silva;50;0;0
2014-09-08;Spain;North Macedonia;Spain;Pedro;90;0;0
2014-09-08;Switzerland;England;England;Danny Welbeck;58;0;0
2014-09-08;Switzerland;England;England;Danny Welbeck;90;0;0
2014-09-08;Ukraine;Slovakia;Slovakia;Robert Mak;17;0;0
2014-09-09;Andorra;Wales;Andorra;Ildefons Lima;6;0;1
2014-09-09;Andorra;Wales;Wales;Gareth Bale;22;0;0
2014-09-09;Andorra;Wales;Wales;Gareth Bale;81;0;0
2014-09-09;Azerbaijan;Bulgaria;Bulgaria;Iliyan Mitsanski;14;0;0
2014-09-09;Azerbaijan;Bulgaria;Azerbaijan;Dimitrij Nazarov;54;0;0
2014-09-09;Azerbaijan;Bulgaria;Bulgaria;Ventsislav Hristov;87;0;0
2014-09-09;Bosnia and Herzegovina;Cyprus;Bosnia and Herzegovina;Vedad Ibisevic;6;0;0
2014-09-09;Bosnia and Herzegovina;Cyprus;Cyprus;Demetris Christofi;45;0;0
2014-09-09;Bosnia and Herzegovina;Cyprus;Cyprus;Demetris Christofi;73;0;0
2014-09-09;Croatia;Malta;Croatia;Luka Modric;46;0;0
2014-09-09;Croatia;Malta;Croatia;Andrej Kramaric;81;0;0
2014-09-09;Czech Republic;Netherlands;Czech Republic;Borek Dockal;22;0;0
2014-09-09;Czech Republic;Netherlands;Netherlands;Stefan de Vrij;55;0;0
2014-09-09;Czech Republic;Netherlands;Czech Republic;Vaclav Pilar;90;0;0
2014-09-09;Iceland;Turkey;Iceland;Jon Dadi Bodvarsson;19;0;0
2014-09-09;Iceland;Turkey;Iceland;Gylfi Sigurdsson;76;0;0
2014-09-09;Iceland;Turkey;Iceland;Kolbeinn Sigþorsson;77;0;0
2014-09-09;Norway;Italy;Italy;Simone Zaza;16;0;0
2014-09-09;Norway;Italy;Italy;Leonardo Bonucci;62;0;0
2014-10-09;Belarus;Ukraine;Ukraine;Alyaksandr Martynovich;82;1;0
2014-10-09;Belarus;Ukraine;Ukraine;Serhiy Sydorchuk;90;0;0
2014-10-09;England;San Marino;England;Phil Jagielka;25;0;0
2014-10-09;England;San Marino;England;Wayne Rooney;43;0;1
2014-10-09;England;San Marino;England;Danny Welbeck;49;0;0
2014-10-09;England;San Marino;England;Andros Townsend;72;0;0
2014-10-09;England;San Marino;England;Alessandro Della Valle;78;1;0
2014-10-09;Lithuania;Estonia;Lithuania;Saulius Mikoliūnas;76;0;0
2014-10-09;Moldova;Austria;Austria;David Alaba;12;0;1
2014-10-09;Moldova;Austria;Moldova;Alexandru Dedov;27;0;1
2014-10-09;Moldova;Austria;Austria;Marc Janko;51;0;0
2014-10-09;North Macedonia;Luxembourg;North Macedonia;Aleksandar Trajkovski;20;0;0
2014-10-09;North Macedonia;Luxembourg;Luxembourg;Stefano Bensi;39;0;0
2014-10-09;North Macedonia;Luxembourg;Luxembourg;David Turpel;44;0;0
2014-10-09;North Macedonia;Luxembourg;North Macedonia;Adis Jahovic;66;0;1
2014-10-09;North Macedonia;Luxembourg;North Macedonia;Besart Abdurahimi;90;0;0
2014-10-09;Slovakia;Spain;Slovakia;Juraj Kucka;17;0;0
2014-10-09;Slovakia;Spain;Spain;Paco Alcacer;82;0;0
2014-10-09;Slovakia;Spain;Slovakia;Miroslav Stoch;87;0;0
2014-10-09;Slovenia;Switzerland;Slovenia;Milivoje Novakovic;79;0;1
2014-10-09;Sweden;Russia;Russia;Aleksandr Kokorin;10;0;0
2014-10-09;Sweden;Russia;Sweden;Ola Toivonen;49;0;0
2014-10-10;Belgium;Andorra;Belgium;Kevin De Bruyne;31;0;1
2014-10-10;Belgium;Andorra;Belgium;Kevin De Bruyne;34;0;0
2014-10-10;Belgium;Andorra;Belgium;Nacer Chadli;37;0;0
2014-10-10;Belgium;Andorra;Belgium;Divock Origi;59;0;0
2014-10-10;Belgium;Andorra;Belgium;Dries Mertens;65;0;0
2014-10-10;Belgium;Andorra;Belgium;Dries Mertens;68;0;0
2014-10-10;Bulgaria;Croatia;Croatia;Nikolay Bodurov;36;1;0
2014-10-10;Cyprus;Israel;Israel;Omer Damari;38;0;0
2014-10-10;Cyprus;Israel;Israel;Tal Ben Haim;45;0;0
2014-10-10;Cyprus;Israel;Cyprus;Constantinos Makrides;67;0;0
2014-10-10;Italy;Azerbaijan;Italy;Giorgio Chiellini;44;0;0
2014-10-10;Italy;Azerbaijan;Azerbaijan;Giorgio Chiellini;76;1;0
2014-10-10;Italy;Azerbaijan;Italy;Giorgio Chiellini;82;0;0
2014-10-10;Latvia;Iceland;Iceland;Gylfi Sigurdsson;66;0;0
2014-10-10;Latvia;Iceland;Iceland;Aron Gunnarsson;77;0;0
2014-10-10;Latvia;Iceland;Iceland;Rurik Gislason;90;0;0
2014-10-10;Malta;Norway;Norway;Mats Moller Daehli;22;0;0
2014-10-10;Malta;Norway;Norway;Joshua King;26;0;0
2014-10-10;Malta;Norway;Norway;Joshua King;49;0;0
2014-10-10;Netherlands;Kazakhstan;Kazakhstan;Rinat Abdulin;17;0;0
2014-10-10;Netherlands;Kazakhstan;Netherlands;Klaas-Jan Huntelaar;62;0;0
2014-10-10;Netherlands;Kazakhstan;Netherlands;Ibrahim Afellay;82;0;0
2014-10-10;Netherlands;Kazakhstan;Netherlands;Robin van Persie;89;0;1
2014-10-10;Turkey;Czech Republic;Turkey;Umut Bulut;8;0;0
2014-10-10;Turkey;Czech Republic;Czech Republic;Tomas Sivok;15;0;0
2014-10-10;Turkey;Czech Republic;Czech Republic;Borek Dockal;58;0;0
2014-10-11;Albania;Denmark;Albania;Ermir Lenjani;38;0;0
2014-10-11;Albania;Denmark;Denmark;Lasse Vibe;81;0;0
2014-10-11;Armenia;Serbia;Armenia;Robert Arzumanyan;73;0;0
2014-10-11;Armenia;Serbia;Serbia;Zoran Tosic;89;0;0
2014-10-11;Finland;Greece;Greece;Nikolaos Karelis;24;0;0
2014-10-11;Finland;Greece;Finland;Jarkko Hurme;55;0;0
2014-10-11;Northern Ireland;Faroe Islands;Northern Ireland;Gareth McAuley;6;0;0
2014-10-11;Northern Ireland;Faroe Islands;Northern Ireland;Kyle Lafferty;20;0;0
2014-10-11;Poland;Germany;Poland;Arkadiusz Milik;51;0;0
2014-10-11;Poland;Germany;Poland;Sebastian Mila;88;0;0
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;Robbie Keane;6;0;0
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;Robbie Keane;14;0;0
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;Robbie Keane;18;0;1
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;James McClean;46;0;0
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;Jordan Perez;52;1;0
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;James McClean;53;0;0
2014-10-11;Republic of Ireland;Gibraltar;Republic of Ireland;Wes Hoolahan;56;0;0
2014-10-11;Romania;Hungary;Romania;Raul Rusescu;45;0;0
2014-10-11;Romania;Hungary;Hungary;Balazs Dzsudzsak;82;0;0
2014-10-11;Scotland;Georgia;Scotland;Akaki Khubutia;28;1;0
2014-10-12;Austria;Montenegro;Austria;Rubin Okotie;24;0;0
2014-10-12;Belarus;Slovakia;Slovakia;Marek Hamsik;65;0;0
2014-10-12;Belarus;Slovakia;Belarus;Timofei Kalachev;79;0;0
2014-10-12;Belarus;Slovakia;Slovakia;Marek Hamsik;84;0;0
2014-10-12;Belarus;Slovakia;Slovakia;Stanislav Sestak;90;0;0
2014-10-12;Estonia;England;England;Wayne Rooney;74;0;0
2014-10-12;Lithuania;Slovenia;Slovenia;Milivoje Novakovic;33;0;0
2014-10-12;Lithuania;Slovenia;Slovenia;Milivoje Novakovic;37;0;0
2014-10-12;Luxembourg;Spain;Spain;David Silva;27;0;0
2014-10-12;Luxembourg;Spain;Spain;Paco Alcacer;42;0;0
2014-10-12;Luxembourg;Spain;Spain;Diego Costa;69;0;0
2014-10-12;Luxembourg;Spain;Spain;Juan Bernat;88;0;0
2014-10-12;Russia;Moldova;Russia;Artem Dzyuba;73;0;1
2014-10-12;Russia;Moldova;Moldova;Alexandru Epureanu;74;0;0
2014-10-12;Sweden;Liechtenstein;Sweden;Erkan Zengin;34;0;0
2014-10-12;Sweden;Liechtenstein;Sweden;Jimmy Durmaz;46;0;0
2014-10-12;Ukraine;North Macedonia;Ukraine;Serhiy Sydorchuk;45;0;0
2014-10-13;Andorra;Israel;Israel;Omer Damari;3;0;0
2014-10-13;Andorra;Israel;Andorra;Ildefons Lima;15;0;1
2014-10-13;Andorra;Israel;Israel;Omer Damari;41;0;0
2014-10-13;Andorra;Israel;Israel;Omer Damari;82;0;0
2014-10-13;Andorra;Israel;Israel;Tomer Hemed;90;0;1
2014-10-13;Bosnia and Herzegovina;Belgium;Bosnia and Herzegovina;Edin Dzeko;28;0;0
2014-10-13;Bosnia and Herzegovina;Belgium;Belgium;Radja Nainggolan;51;0;0
2014-10-13;Croatia;Azerbaijan;Croatia;Andrej Kramaric;11;0;0
2014-10-13;Croatia;Azerbaijan;Croatia;Ivan Perisic;34;0;0
2014-10-13;Croatia;Azerbaijan;Croatia;Ivan Perisic;45;0;0
2014-10-13;Croatia;Azerbaijan;Croatia;Marcelo Brozovic;45;0;0
2014-10-13;Croatia;Azerbaijan;Croatia;Luka Modric;57;0;1
2014-10-13;Croatia;Azerbaijan;Croatia;Rashad Sadygov;61;1;0
2014-10-13;Iceland;Netherlands;Iceland;Gylfi Sigurdsson;10;0;1
2014-10-13;Iceland;Netherlands;Iceland;Gylfi Sigurdsson;42;0;0
2014-10-13;Kazakhstan;Czech Republic;Czech Republic;Borek Dockal;13;0;0
2014-10-13;Kazakhstan;Czech Republic;Czech Republic;David Lafata;44;0;0
2014-10-13;Kazakhstan;Czech Republic;Czech Republic;Ladislav Krejci;56;0;0
2014-10-13;Kazakhstan;Czech Republic;Kazakhstan;Yuriy Logvinenko;84;0;0
2014-10-13;Kazakhstan;Czech Republic;Czech Republic;Tomas Necid;88;0;0
2014-10-13;Kazakhstan;Czech Republic;Kazakhstan;Yuriy Logvinenko;90;0;0
2014-10-13;Latvia;Turkey;Turkey;Bilal Kisa;47;0;0
2014-10-13;Latvia;Turkey;Latvia;Valerijs Sabala;54;0;1
2014-10-13;Malta;Italy;Italy;Graziano Pelle;24;0;0
2014-10-13;Norway;Bulgaria;Norway;Tarik Elyounoussi;13;0;0
2014-10-13;Norway;Bulgaria;Bulgaria;Nikolay Bodurov;43;0;0
2014-10-13;Norway;Bulgaria;Norway;Håvard Nielsen;72;0;0
2014-10-13;Wales;Cyprus;Wales;David Cotterill;13;0;0
2014-10-13;Wales;Cyprus;Wales;Hal Robson-Kanu;23;0;0
2014-10-13;Wales;Cyprus;Cyprus;Vincent Laban;36;0;0
2014-10-14;Denmark;Portugal;Portugal;Cristiano Ronaldo;90;0;0
2014-10-14;Faroe Islands;Hungary;Hungary;adam Szalai;21;0;0
2014-10-14;Finland;Romania;Romania;Bogdan Stancu;54;0;0
2014-10-14;Finland;Romania;Romania;Bogdan Stancu;83;0;0
2014-10-14;Germany;Republic of Ireland;Germany;Toni Kroos;71;0;0
2014-10-14;Germany;Republic of Ireland;Republic of Ireland;John O'Shea;90;0;0
2014-10-14;Gibraltar;Georgia;Georgia;Nikoloz Gelashvili;9;0;0
2014-10-14;Gibraltar;Georgia;Georgia;Tornike Okriashvili;19;0;0
2014-10-14;Gibraltar;Georgia;Georgia;Jaba Kankava;69;0;0
2014-10-14;Greece;Northern Ireland;Northern Ireland;Jamie Ward;9;0;0
2014-10-14;Greece;Northern Ireland;Northern Ireland;Kyle Lafferty;51;0;0
2014-10-14;Poland;Scotland;Poland;Krzysztof Mączynski;11;0;0
2014-10-14;Poland;Scotland;Scotland;Shaun Maloney;18;0;0
2014-10-14;Poland;Scotland;Scotland;Steven Naismith;57;0;0
2014-10-14;Poland;Scotland;Poland;Arkadiusz Milik;76;0;0
2014-10-14;San Marino;Switzerland;Switzerland;Haris Seferovic;10;0;0
2014-10-14;San Marino;Switzerland;Switzerland;Haris Seferovic;23;0;0
2014-10-14;San Marino;Switzerland;Switzerland;Blerim Dzemaili;30;0;0
2014-10-14;San Marino;Switzerland;Switzerland;Xherdan Shaqiri;79;0;0
2014-11-14;Georgia;Poland;Poland;Kamil Glik;51;0;0
2014-11-14;Georgia;Poland;Poland;Grzegorz Krychowiak;71;0;0
2014-11-14;Georgia;Poland;Poland;Sebastian Mila;73;0;0
2014-11-14;Georgia;Poland;Poland;Arkadiusz Milik;90;0;0
2014-11-14;Germany;Gibraltar;Germany;Thomas Muller;12;0;0
2014-11-14;Germany;Gibraltar;Germany;Thomas Muller;29;0;0
2014-11-14;Germany;Gibraltar;Germany;Mario Gotze;38;0;0
2014-11-14;Germany;Gibraltar;Germany;Yogan Santos;67;1;0
2014-11-14;Greece;Faroe Islands;Faroe Islands;Joan Simun Edmundsson;61;0;0
2014-11-14;Hungary;Finland;Hungary;Zoltan Gera;84;0;0
2014-11-14;Portugal;Armenia;Portugal;Cristiano Ronaldo;72;0;0
2014-11-14;Romania;Northern Ireland;Romania;Paul Papp;74;0;0
2014-11-14;Romania;Northern Ireland;Romania;Paul Papp;79;0;0
2014-11-14;Scotland;Republic of Ireland;Scotland;Shaun Maloney;75;0;0
2014-11-14;Serbia;Denmark;Serbia;Zoran Tosic;4;0;0
2014-11-14;Serbia;Denmark;Denmark;Nicklas Bendtner;60;0;0
2014-11-14;Serbia;Denmark;Denmark;Simon Kjaer;62;0;0
2014-11-14;Serbia;Denmark;Denmark;Nicklas Bendtner;85;0;0
2014-11-15;Austria;Russia;Austria;Rubin Okotie;73;0;0
2014-11-15;England;Slovenia;Slovenia;Jordan Henderson;58;1;0
2014-11-15;England;Slovenia;England;Wayne Rooney;59;0;1
2014-11-15;England;Slovenia;England;Danny Welbeck;66;0;0
2014-11-15;England;Slovenia;England;Danny Welbeck;72;0;0
2014-11-15;Luxembourg;Ukraine;Ukraine;Andriy Yarmolenko;33;0;0
2014-11-15;Luxembourg;Ukraine;Ukraine;Andriy Yarmolenko;53;0;0
2014-11-15;Luxembourg;Ukraine;Ukraine;Andriy Yarmolenko;56;0;0
2014-11-15;Moldova;Liechtenstein;Liechtenstein;Franz Burgmeier;74;0;0
2014-11-15;Montenegro;Sweden;Sweden;Zlatan Ibrahimovic;9;0;0
2014-11-15;Montenegro;Sweden;Montenegro;Stevan Jovetic;80;0;1
2014-11-15;North Macedonia;Slovakia;Slovakia;Juraj Kucka;25;0;0
2014-11-15;North Macedonia;Slovakia;Slovakia;Adam Nemec;38;0;0
2014-11-15;Spain;Belarus;Spain;Isco;18;0;0
2014-11-15;Spain;Belarus;Spain;Sergio Busquets;19;0;0
2014-11-15;Spain;Belarus;Spain;Pedro;55;0;0
2014-11-15;Switzerland;Lithuania;Switzerland;Giedrius Arlauskis;66;1;0
2014-11-15;Switzerland;Lithuania;Switzerland;Fabian Schar;68;0;0
2014-11-15;Switzerland;Lithuania;Switzerland;Xherdan Shaqiri;80;0;0
2014-11-15;Switzerland;Lithuania;Switzerland;Xherdan Shaqiri;90;0;0
2014-11-16;Azerbaijan;Norway;Norway;Håvard Nordtveit;25;0;0
2014-11-16;Bulgaria;Malta;Bulgaria;Andrey Galabinov;6;0;0
2014-11-16;Bulgaria;Malta;Malta;Clayton Failla;49;0;1
2014-11-16;Cyprus;Andorra;Cyprus;Giorgos Merkis;9;0;0
2014-11-16;Cyprus;Andorra;Cyprus;Georgios Efrem;31;0;0
2014-11-16;Cyprus;Andorra;Cyprus;Georgios Efrem;42;0;0
2014-11-16;Cyprus;Andorra;Cyprus;Georgios Efrem;60;0;0
2014-11-16;Cyprus;Andorra;Cyprus;Demetris Christofi;87;0;1
2014-11-16;Czech Republic;Iceland;Iceland;Ragnar Sigurdsson;9;0;0
2014-11-16;Czech Republic;Iceland;Czech Republic;Pavel Kaderabek;45;0;0
2014-11-16;Czech Republic;Iceland;Czech Republic;Jon Dadi Bodvarsson;61;1;0
2014-11-16;Israel;Bosnia and Herzegovina;Israel;Gil Vermouth;36;0;0
2014-11-16;Israel;Bosnia and Herzegovina;Israel;Omer Damari;45;0;0
2014-11-16;Israel;Bosnia and Herzegovina;Israel;Eran Zahavi;70;0;0
2014-11-16;Italy;Croatia;Italy;Antonio Candreva;11;0;0
2014-11-16;Italy;Croatia;Croatia;Ivan Perisic;15;0;0
2014-11-16;Netherlands;Latvia;Netherlands;Robin van Persie;6;0;0
2014-11-16;Netherlands;Latvia;Netherlands;Arjen Robben;35;0;0
2014-11-16;Netherlands;Latvia;Netherlands;Klaas-Jan Huntelaar;42;0;0
2014-11-16;Netherlands;Latvia;Netherlands;Jeffrey Bruma;78;0;0
2014-11-16;Netherlands;Latvia;Netherlands;Arjen Robben;82;0;0
2014-11-16;Netherlands;Latvia;Netherlands;Klaas-Jan Huntelaar;89;0;0
2014-11-16;Turkey;Kazakhstan;Turkey;Burak Yilmaz;26;0;1
2014-11-16;Turkey;Kazakhstan;Turkey;Burak Yilmaz;29;0;0
2014-11-16;Turkey;Kazakhstan;Turkey;Serdar Aziz;83;0;0
2014-11-16;Turkey;Kazakhstan;Kazakhstan;Samat Smakov;87;0;1
2018-06-14;Russia;Saudi Arabia;Russia;Yury Gazinsky;12;0;0
2018-06-14;Russia;Saudi Arabia;Russia;Denis Cheryshev;43;0;0
2018-06-14;Russia;Saudi Arabia;Russia;Artem Dzyuba;71;0;0
2018-06-14;Russia;Saudi Arabia;Russia;Denis Cheryshev;90;0;0
2018-06-14;Russia;Saudi Arabia;Russia;Aleksandr Golovin;90;0;0
2018-06-15;Egypt;Uruguay;Uruguay;Jose Maria Gimenez;89;0;0
2018-06-15;Morocco;Iran;Iran;Aziz Bouhaddouz;90;1;0
2018-06-15;Portugal;Spain;Portugal;Cristiano Ronaldo;4;0;1
2018-06-15;Portugal;Spain;Spain;Diego Costa;24;0;0
2018-06-15;Portugal;Spain;Portugal;Cristiano Ronaldo;44;0;0
2018-06-15;Portugal;Spain;Spain;Diego Costa;55;0;0
2018-06-15;Portugal;Spain;Spain;Nacho;58;0;0
2018-06-15;Portugal;Spain;Portugal;Cristiano Ronaldo;88;0;0
2018-06-16;Argentina;Iceland;Argentina;Sergio Aguero;19;0;0
2018-06-16;Argentina;Iceland;Iceland;Alfred Finnbogason;23;0;0
2018-06-16;Croatia;Nigeria;Croatia;Oghenekaro Etebo;32;1;0
2018-06-16;Croatia;Nigeria;Croatia;Luka Modric;71;0;1
2018-06-16;France;Australia;France;Antoine Griezmann;58;0;1
2018-06-16;France;Australia;Australia;Mile Jedinak;62;0;1
2018-06-16;France;Australia;France;Aziz Behich;81;1;0
2018-06-16;Peru;Denmark;Denmark;Yussuf Poulsen;59;0;0
2018-06-17;Brazil;Switzerland;Brazil;Philippe Coutinho;20;0;0
2018-06-17;Brazil;Switzerland;Switzerland;Steven Zuber;50;0;0
2018-06-17;Costa Rica;Serbia;Serbia;Aleksandar Kolarov;56;0;0
2018-06-17;Germany;Mexico;Mexico;Hirving Lozano;35;0;0
2018-06-18;Belgium;Panama;Belgium;Dries Mertens;47;0;0
2018-06-18;Belgium;Panama;Belgium;Romelu Lukaku;69;0;0
2018-06-18;Belgium;Panama;Belgium;Romelu Lukaku;75;0;0
2018-06-18;Sweden;South Korea;Sweden;Andreas Granqvist;65;0;1
2018-06-18;Tunisia;England;England;Harry Kane;11;0;0
2018-06-18;Tunisia;England;Tunisia;Ferjani Sassi;35;0;1
2018-06-18;Tunisia;England;England;Harry Kane;90;0;0
2018-06-19;Colombia;Japan;Japan;Shinji Kagawa;6;0;1
2018-06-19;Colombia;Japan;Colombia;Juan Fernando Quintero;39;0;0
2018-06-19;Colombia;Japan;Japan;Yuya Osako;73;0;0
2018-06-19;Poland;Senegal;Senegal;Thiago Cionek;37;1;0
2018-06-19;Poland;Senegal;Senegal;M'Baye Niang;60;0;0
2018-06-19;Poland;Senegal;Poland;Grzegorz Krychowiak;86;0;0
2018-06-19;Russia;Egypt;Russia;Ahmed Fathy;47;1;0
2018-06-19;Russia;Egypt;Russia;Denis Cheryshev;59;0;0
2018-06-19;Russia;Egypt;Russia;Artem Dzyuba;62;0;0
2018-06-19;Russia;Egypt;Egypt;Mohamed Salah;73;0;1
2018-06-20;Iran;Spain;Spain;Diego Costa;54;0;0
2018-06-20;Portugal;Morocco;Portugal;Cristiano Ronaldo;4;0;0
2018-06-20;Uruguay;Saudi Arabia;Uruguay;Luis Suarez;23;0;0
2018-06-21;Argentina;Croatia;Croatia;Ante Rebic;53;0;0
2018-06-21;Argentina;Croatia;Croatia;Luka Modric;80;0;0
2018-06-21;Argentina;Croatia;Croatia;Ivan Rakitic;90;0;0
2018-06-21;Denmark;Australia;Denmark;Christian Eriksen;7;0;0
2018-06-21;Denmark;Australia;Australia;Mile Jedinak;38;0;1
2018-06-21;France;Peru;France;Kylian Mbappe;34;0;0
2018-06-22;Brazil;Costa Rica;Brazil;Philippe Coutinho;90;0;0
2018-06-22;Brazil;Costa Rica;Brazil;Neymar;90;0;0
2018-06-22;Nigeria;Iceland;Nigeria;Ahmed Musa;49;0;0
2018-06-22;Nigeria;Iceland;Nigeria;Ahmed Musa;75;0;0
2018-06-22;Serbia;Switzerland;Serbia;Aleksandar Mitrovic;5;0;0
2018-06-22;Serbia;Switzerland;Switzerland;Granit Xhaka;52;0;0
2018-06-22;Serbia;Switzerland;Switzerland;Xherdan Shaqiri;90;0;0
2018-06-23;Belgium;Tunisia;Belgium;Eden Hazard;6;0;1
2018-06-23;Belgium;Tunisia;Belgium;Romelu Lukaku;16;0;0
2018-06-23;Belgium;Tunisia;Tunisia;Dylan Bronn;18;0;0
2018-06-23;Belgium;Tunisia;Belgium;Romelu Lukaku;45;0;0
2018-06-23;Belgium;Tunisia;Belgium;Eden Hazard;51;0;0
2018-06-23;Belgium;Tunisia;Belgium;Michy Batshuayi;90;0;0
2018-06-23;Belgium;Tunisia;Tunisia;Wahbi Khazri;90;0;0
2018-06-23;Germany;Sweden;Sweden;Ola Toivonen;32;0;0
2018-06-23;Germany;Sweden;Germany;Marco Reus;48;0;0
2018-06-23;Germany;Sweden;Germany;Toni Kroos;90;0;0
2018-06-23;South Korea;Mexico;Mexico;Carlos Vela;26;0;1
2018-06-23;South Korea;Mexico;Mexico;Javier Hernandez;66;0;0
2018-06-23;South Korea;Mexico;South Korea;Son Heung-min;90;0;0
2018-06-24;England;Panama;England;John Stones;8;0;0
2018-06-24;England;Panama;England;Harry Kane;22;0;1
2018-06-24;England;Panama;England;Jesse Lingard;36;0;0
2018-06-24;England;Panama;England;John Stones;40;0;0
2018-06-24;England;Panama;England;Harry Kane;45;0;1
2018-06-24;England;Panama;England;Harry Kane;62;0;0
2018-06-24;England;Panama;Panama;Felipe Baloy;78;0;0
2018-06-24;Japan;Senegal;Senegal;Sadio Mane;11;0;0
2018-06-24;Japan;Senegal;Japan;Takashi Inui;34;0;0
2018-06-24;Japan;Senegal;Senegal;Moussa Wague;71;0;0
2018-06-24;Japan;Senegal;Japan;Keisuke Honda;78;0;0
2018-06-24;Poland;Colombia;Colombia;Yerry Mina;40;0;0
2018-06-24;Poland;Colombia;Colombia;Radamel Falcao;70;0;0
2018-06-24;Poland;Colombia;Colombia;Juan Cuadrado;75;0;0
2018-06-25;Iran;Portugal;Portugal;Ricardo Quaresma;45;0;0
2018-06-25;Iran;Portugal;Iran;Karim Ansarifard;90;0;1
2018-06-25;Russia;Uruguay;Uruguay;Luis Suarez;10;0;0
2018-06-25;Russia;Uruguay;Uruguay;Denis Cheryshev;23;1;0
2018-06-25;Russia;Uruguay;Uruguay;Edinson Cavani;90;0;0
